Timestamp,Hashmap,Compiler,SystemHostname,PageSize,HugePageSize,DataPointer,IsAlignedToHPSize,LoadFactor,SQR,Size,Distribution,Workload,KeySize,ValueSize,EntrySize,EntriesProcessed,NumFinds,ProbedElements,TotalProbedElements,SIMDLoads,NumCollisions,NumOverflowsFollowed,NumOverflows,NumBuckets,MinProbingSequence,MaxProbingSequence
1655134042877,UnchunkedSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; __m128i; TESTZ; NoAVX512; __m128i; NoSVE; SSE2NEON; NoSVEBroadcast>,gcc,node-15,4096,2097152,0x7f04cca00000,true,25,25,134217728,Uniform,1024,8,8,0,134217728,134217728,146618696,293237392,293237392,0,0,0,0,1,12
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m128i; TESTZ; NoAVX512; __m128i; NoSVE; SSE2NEON; NoSVEBroadcast; NoLikelyHints; LSBFP>,gcc,node-15,4096,2097152,0x7f053aa00000,true,25,25,134217728,Uniform,1024,8,8,0,134217728,134217728,134274593,1074196744,134274593,29371255,0,0,0,1,4
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m128i; TESTZ; NoAVX512; __m128i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; MSBFP>,gcc,node-15,4096,2097152,0x7f053aa00000,true,25,25,134217728,Uniform,1024,8,8,0,134217728,134217728,134274593,1074196744,134274593,3056,0,0,0,1,4
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m128i; TESTZ; NoAVX512; __m128i; NoSVE; SSE2NEON; NoSVEBroadcast; NoLikelyHints; LSBFP>,gcc,node-15,4096,2097152,0x7f0542a00000,true,25,25,134217728,Uniform,1024,8,8,0,134217728,134217728,134217895,2147486320,134217895,29473991,0,0,0,1,3
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m128i; TESTZ; NoAVX512; __m128i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; MSBFP>,gcc,node-15,4096,2097152,0x7f0542a00000,true,25,25,134217728,Uniform,1024,8,8,0,134217728,134217728,134217895,2147486320,134217895,1604577,0,0,0,1,3
1655134042877,BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m128i; TESTZ; NoAVX512; __m128i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 8FPPB>,gcc,node-15,4096,2097152,0x7f036aa00000,true,25,25,134217728,Uniform,1024,8,8,0,134217728,134217728,134246425,1073971400,134246425,3576,28697,3946,16777216,1,3
1655134042877,BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m128i; TESTZ; NoAVX512; __m128i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 16FPPB>,gcc,node-15,4096,2097152,0x7f037aa00000,true,25,25,134217728,Uniform,1024,8,8,0,134217728,134217728,134217879,2147486064,134217879,1852149,151,10,8388608,1,2
1655134042877,UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll>,gcc,node-15,4096,2097152,0x7f0382a00000,true,25,25,134217728,Uniform,1024,8,8,17,134217728,134217728,178950585,0,0,0,0,0,0,1,23
1655134042877,UnalignedQuadraticProbingAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll>,gcc,node-15,4096,2097152,0x7f0382a00000,true,25,25,134217728,Uniform,1024,8,8,17,134217728,134217728,176440078,0,0,0,0,0,0,1,16
1655134042877,UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll>,gcc,node-15,4096,2097152,0x7f0382a00000,true,25,25,134217728,Uniform,1024,8,8,17,134217728,134217728,176739456,0,0,0,0,0,0,1,10
1655134042877,StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll>,gcc,node-15,4096,2097152,0x7f034aa00000,true,25,25,134217728,Uniform,1024,8,8,24,134217728,134217728,169166132,0,0,0,0,0,0,1,9
1655134042877,UnchunkedSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; uint8_t; NoSVE; SSE2NEON; NoSVEBroadcast>,gcc,node-15,4096,2097152,0x7f04cca00000,true,25,0,134217728,Uniform,1024,8,8,0,134217728,134217728,134289698,1074317584,268579396,0,0,0,0,1,4
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; uint32_t; NoSVE; SSE2NEON; NoSVEBroadcast; NoLikelyHints; LSBFP>,gcc,node-15,4096,2097152,0x7f053aa00000,true,25,0,134217728,Uniform,1024,8,8,0,134217728,134217728,134217728,4294967296,134217728,33549423,0,0,0,1,1
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; uint32_t; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; MSBFP>,gcc,node-15,4096,2097152,0x7f053aa00000,true,25,0,134217728,Uniform,1024,8,8,0,134217728,134217728,134217728,4294967296,134217728,16464,0,0,0,1,1
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; NoLikelyHints; LSBFP>,gcc,node-15,4096,2097152,0x7f0542a00000,true,25,0,134217728,Uniform,1024,8,8,0,134217728,134217728,134217728,8589934592,134217728,33697186,0,0,0,1,1
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; MSBFP>,gcc,node-15,4096,2097152,0x7f0542a00000,true,25,0,134217728,Uniform,1024,8,8,0,134217728,134217728,134217728,8589934592,134217728,8455800,0,0,0,1,1
1655134042877,BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; uint32_t; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB>,gcc,node-15,4096,2097152,0x7f036aa00000,true,25,0,134217728,Uniform,1024,8,8,0,134217728,134217728,134217728,4294967296,134217728,16326,0,0,4194304,1,1
1655134042877,BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 64FPPB>,gcc,node-15,4096,2097152,0x7f037aa00000,true,25,0,134217728,Uniform,1024,8,8,0,134217728,134217728,134217728,8589934592,134217728,8451226,0,0,2097152,1,1
1655134042877,UnchunkedSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast>,gcc,node-15,4096,2097152,0x7f04cca00000,true,25,0,134217728,Uniform,1024,8,8,0,134217728,134217728,136285165,545140660,272570330,0,0,0,0,1,6
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; NoLikelyHints; LSBFP>,gcc,node-15,4096,2097152,0x7f053aa00000,true,25,0,134217728,Uniform,1024,8,8,0,134217728,134217728,134217881,2147486096,134217881,33549452,0,0,0,1,3
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; MSBFP>,gcc,node-15,4096,2097152,0x7f053aa00000,true,25,0,134217728,Uniform,1024,8,8,0,134217728,134217728,134217881,2147486096,134217881,8149,0,0,0,1,3
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; NoLikelyHints; LSBFP>,gcc,node-15,4096,2097152,0x7f0542a00000,true,25,0,134217728,Uniform,1024,8,8,0,134217728,134217728,134217728,4294967296,134217728,33697186,0,0,0,1,1
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; MSBFP>,gcc,node-15,4096,2097152,0x7f0542a00000,true,25,0,134217728,Uniform,1024,8,8,0,134217728,134217728,134217728,4294967296,134217728,4229876,0,0,0,1,1
1655134042877,BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 16FPPB>,gcc,node-15,4096,2097152,0x7f036aa00000,true,25,0,134217728,Uniform,1024,8,8,0,134217728,134217728,134217914,2147486624,134217914,8141,186,12,8388608,1,2
1655134042877,BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB>,gcc,node-15,4096,2097152,0x7f037aa00000,true,25,0,134217728,Uniform,1024,8,8,0,134217728,134217728,134217728,4294967296,134217728,4225825,0,0,4194304,1,1
1655134042877,UnchunkedSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; __m128i; TESTZ; NoAVX512; __m128i; NoSVE; SSE2NEON; NoSVEBroadcast>,gcc,node-15,4096,2097152,0x7f04cca00000,true,25,0,134217728,Uniform,1024,8,8,0,134217728,134217728,149176107,298352214,298352214,0,0,0,0,1,11
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m128i; TESTZ; NoAVX512; __m128i; NoSVE; SSE2NEON; NoSVEBroadcast; NoLikelyHints; LSBFP>,gcc,node-15,4096,2097152,0x7f053aa00000,true,25,0,134217728,Uniform,1024,8,8,0,134217728,134217728,134291547,1074332376,134291547,33565166,0,0,0,1,4
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m128i; TESTZ; NoAVX512; __m128i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; MSBFP>,gcc,node-15,4096,2097152,0x7f053aa00000,true,25,0,134217728,Uniform,1024,8,8,0,134217728,134217728,134291547,1074332376,134291547,4072,0,0,0,1,4
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m128i; TESTZ; NoAVX512; __m128i; NoSVE; SSE2NEON; NoSVEBroadcast; NoLikelyHints; LSBFP>,gcc,node-15,4096,2097152,0x7f0542a00000,true,25,0,134217728,Uniform,1024,8,8,0,134217728,134217728,134217881,2147486096,134217881,33697215,0,0,0,1,3
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m128i; TESTZ; NoAVX512; __m128i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; MSBFP>,gcc,node-15,4096,2097152,0x7f0542a00000,true,25,0,134217728,Uniform,1024,8,8,0,134217728,134217728,134217881,2147486096,134217881,2115329,0,0,0,1,3
1655134042877,BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m128i; TESTZ; NoAVX512; __m128i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 8FPPB>,gcc,node-15,4096,2097152,0x7f036aa00000,true,25,0,134217728,Uniform,1024,8,8,0,134217728,134217728,134249564,1073996512,134249564,4038,31836,3935,16777216,1,3
1655134042877,BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m128i; TESTZ; NoAVX512; __m128i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 16FPPB>,gcc,node-15,4096,2097152,0x7f037aa00000,true,25,0,134217728,Uniform,1024,8,8,0,134217728,134217728,134217914,2147486624,134217914,2112736,186,12,8388608,1,2
1655134042877,UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll>,gcc,node-15,4096,2097152,0x7f0382a00000,true,25,0,134217728,Uniform,1024,8,8,17,134217728,134217728,186402512,0,0,0,0,0,0,1,21
1655134042877,UnalignedQuadraticProbingAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll>,gcc,node-15,4096,2097152,0x7f0382a00000,true,25,0,134217728,Uniform,1024,8,8,17,134217728,134217728,183293414,0,0,0,0,0,0,1,15
1655134042877,UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll>,gcc,node-15,4096,2097152,0x7f0382a00000,true,25,0,134217728,Uniform,1024,8,8,17,134217728,134217728,183461739,0,0,0,0,0,0,1,10
1655134042877,StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll>,gcc,node-15,4096,2097152,0x7f034aa00000,true,25,0,134217728,Uniform,1024,8,8,24,134217728,134217728,173370234,0,0,0,0,0,0,1,10
1655134042877,UnchunkedSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; uint8_t; NoSVE; SSE2NEON; NoSVEBroadcast>,gcc,node-15,4096,2097152,0x7f03caa00000,true,50,100,134217728,Uniform,1024,8,8,0,134217728,134217728,135140634,1081125072,270281268,0,0,0,0,1,8
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; uint32_t; NoSVE; SSE2NEON; NoSVEBroadcast; NoLikelyHints; LSBFP>,gcc,node-15,4096,2097152,0x7f053aa00000,true,50,100,134217728,Uniform,1024,8,8,0,134217728,134217728,134218312,4294985984,134218312,33568584,0,0,0,1,3
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; uint32_t; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; MSBFP>,gcc,node-15,4096,2097152,0x7f053aa00000,true,50,100,134217728,Uniform,1024,8,8,0,134217728,134217728,134218312,4294985984,134218312,996,0,0,0,1,3
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; NoLikelyHints; LSBFP>,gcc,node-15,4096,2097152,0x7f0542a00000,true,50,100,134217728,Uniform,1024,8,8,0,134217728,134217728,134217728,8589934592,134217728,33633658,0,0,0,1,1
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; MSBFP>,gcc,node-15,4096,2097152,0x7f0542a00000,true,50,100,134217728,Uniform,1024,8,8,0,134217728,134217728,134217728,8589934592,134217728,263474,0,0,0,1,1
1655134042877,BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; uint32_t; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB>,gcc,node-15,4096,2097152,0x7f036aa00000,true,50,100,134217728,Uniform,1024,8,8,0,134217728,134217728,134219868,4295035776,134219868,16376,2140,553,4194304,1,2
1655134042877,BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 64FPPB>,gcc,node-15,4096,2097152,0x7f037aa00000,true,50,100,134217728,Uniform,1024,8,8,0,134217728,134217728,134217728,8589934592,134217728,8449144,0,0,2097152,1,1
1655134042877,UnchunkedSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast>,gcc,node-15,4096,2097152,0x7f03caa00000,true,50,100,134217728,Uniform,1024,8,8,0,134217728,134217728,140345174,561380696,280690348,0,0,0,0,1,14
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; NoLikelyHints; LSBFP>,gcc,node-15,4096,2097152,0x7f053aa00000,true,50,100,134217728,Uniform,1024,8,8,0,134217728,134217728,134273258,2148372128,134273258,33577530,0,0,0,1,4
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; MSBFP>,gcc,node-15,4096,2097152,0x7f053aa00000,true,50,100,134217728,Uniform,1024,8,8,0,134217728,134217728,134273258,2148372128,134273258,998,0,0,0,1,4
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; NoLikelyHints; LSBFP>,gcc,node-15,4096,2097152,0x7f0542a00000,true,50,100,134217728,Uniform,1024,8,8,0,134217728,134217728,134218312,4294985984,134218312,33633754,0,0,0,1,3
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; MSBFP>,gcc,node-15,4096,2097152,0x7f0542a00000,true,50,100,134217728,Uniform,1024,8,8,0,134217728,134217728,134218312,4294985984,134218312,263510,0,0,0,1,3
1655134042877,BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 16FPPB>,gcc,node-15,4096,2097152,0x7f036aa00000,true,50,100,134217728,Uniform,1024,8,8,0,134217728,134217728,134326404,2149222464,134326404,8136,108676,31532,8388608,1,4
1655134042877,BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB>,gcc,node-15,4096,2097152,0x7f037aa00000,true,50,100,134217728,Uniform,1024,8,8,0,134217728,134217728,134219868,4295035776,134219868,4227604,2140,553,4194304,1,2
1655134042877,UnchunkedSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; __m128i; TESTZ; NoAVX512; __m128i; NoSVE; SSE2NEON; NoSVEBroadcast>,gcc,node-15,4096,2097152,0x7f03caa00000,true,50,100,134217728,Uniform,1024,8,8,0,134217728,134217728,158150336,316300672,316300672,0,0,0,0,1,27
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m128i; TESTZ; NoAVX512; __m128i; NoSVE; SSE2NEON; NoSVEBroadcast; NoLikelyHints; LSBFP>,gcc,node-15,4096,2097152,0x7f053aa00000,true,50,100,134217728,Uniform,1024,8,8,0,134217728,134217728,135140912,1081127296,135140912,33717360,0,0,0,1,7
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m128i; TESTZ; NoAVX512; __m128i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; MSBFP>,gcc,node-15,4096,2097152,0x7f053aa00000,true,50,100,134217728,Uniform,1024,8,8,0,134217728,134217728,135140912,1081127296,135140912,1050,0,0,0,1,7
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m128i; TESTZ; NoAVX512; __m128i; NoSVE; SSE2NEON; NoSVEBroadcast; NoLikelyHints; LSBFP>,gcc,node-15,4096,2097152,0x7f0542a00000,true,50,100,134217728,Uniform,1024,8,8,0,134217728,134217728,134273258,2148372128,134273258,33642700,0,0,0,1,4
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m128i; TESTZ; NoAVX512; __m128i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; MSBFP>,gcc,node-15,4096,2097152,0x7f0542a00000,true,50,100,134217728,Uniform,1024,8,8,0,134217728,134217728,134273258,2148372128,134273258,264830,0,0,0,1,4
1655134042877,BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m128i; TESTZ; NoAVX512; __m128i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 8FPPB>,gcc,node-15,4096,2097152,0x7f036aa00000,true,50,100,134217728,Uniform,1024,8,8,0,134217728,134217728,135468816,1083750528,135468816,4152,1251088,390535,16777216,1,8
1655134042877,BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m128i; TESTZ; NoAVX512; __m128i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 16FPPB>,gcc,node-15,4096,2097152,0x7f037aa00000,true,50,100,134217728,Uniform,1024,8,8,0,134217728,134217728,134326404,2149222464,134326404,2115430,108676,31532,8388608,1,4
1655134042877,UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll>,gcc,node-15,4096,2097152,0x7f0382a00000,true,50,100,134217728,Uniform,1024,8,8,17,134217728,134217728,201338122,0,0,0,0,0,0,1,54
1655134042877,UnalignedQuadraticProbingAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll>,gcc,node-15,4096,2097152,0x7f0382a00000,true,50,100,134217728,Uniform,1024,8,8,17,134217728,134217728,192567172,0,0,0,0,0,0,1,27
1655134042877,UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll>,gcc,node-15,4096,2097152,0x7f0382a00000,true,50,100,134217728,Uniform,1024,8,8,17,134217728,134217728,201338122,0,0,0,0,0,0,1,19
1655134042877,StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll>,gcc,node-15,4096,2097152,0x7f034aa00000,true,50,100,134217728,Uniform,1024,8,8,24,134217728,134217728,201338122,0,0,0,0,0,0,1,19
1655134042877,UnchunkedSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; uint8_t; NoSVE; SSE2NEON; NoSVEBroadcast>,gcc,node-15,4096,2097152,0x7f03caa00000,true,50,75,134217728,Uniform,1024,8,8,0,134217728,134217728,136611067,1092888536,273222134,0,0,0,0,1,9
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; uint32_t; NoSVE; SSE2NEON; NoSVEBroadcast; NoLikelyHints; LSBFP>,gcc,node-15,4096,2097152,0x7f053aa00000,true,50,75,134217728,Uniform,1024,8,8,0,134217728,134217728,134221227,4295079264,134221227,41941703,0,0,0,1,3
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; uint32_t; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; MSBFP>,gcc,node-15,4096,2097152,0x7f053aa00000,true,50,75,134217728,Uniform,1024,8,8,0,134217728,134217728,134221227,4295079264,134221227,8903,0,0,0,1,3
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; NoLikelyHints; LSBFP>,gcc,node-15,4096,2097152,0x7f0542a00000,true,50,75,134217728,Uniform,1024,8,8,0,134217728,134217728,134217729,8589934656,134217729,42072005,0,0,0,1,2
1655134042877,FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; MSBFP>,gcc,node-15,4096,2097152,0x7f0542a00000,true,50,75,134217728,Uniform,1024,8,8,0,134217728,134217728,134217729,8589934656,134217729,4423955,0,0,0,1,2
1655134042877,BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; uint32_t; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB>,gcc,node-15,4096,2097152,0x7f036aa00000,true,50,75,134217728,Uniform,1024,8,8,0,134217728,134217728,134223798,4295161536,134223798,20563,6070,556,4194304,1,3
1655134042877,BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 64FPPB>,gcc,node-15,4096,2097152,0x7f037aa00000,true,50,75,134217728,Uniform,1024,8,8,0,134217728,134217728,134217728,8589934592,134217728,10573541,0,0,2097152,1,1
