Hashmap,Compiler,SystemHostname,PageSize,HugePageSize,DataPointer,IsAlignedToHPSize,LoadFactor,Size,ThreadCount,ThreadTableSize,Distribution,KeySize,ValueSize,EntrySize,EntriesProcessed,Runtime,ThreadAvgRuntime,ThreadMaxRuntime,Successful
ChainedHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; THP; BudgetBucket8FP; AdditionalBudget10; DirectoryPot29; DirectorySize536870912; BufferSize110636418; AdditionalElements16684008>,gcc,node-27,4096,2097152,0x7fc2c5e00000,true,70,134217728,1,134217728,Uniform,8,128,0,93952410,3719,3719,3719,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; THP; BudgetBucket16FP; AdditionalBudget10; DirectoryPot29; DirectorySize536870912; BufferSize111661693; AdditionalElements17709283>,gcc,node-27,4096,2097152,0x7fc2bd000000,true,70,134217728,1,134217728,Uniform,8,128,0,93952410,3713,3713,3713,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; THP; BudgetBucket16FP; AdditionalBudget10; DirectoryPot29; DirectorySize536870912; BufferSize111661693; AdditionalElements17709283>,gcc,node-27,4096,2097152,0x7fc2bd000000,true,70,134217728,1,134217728,Uniform,8,128,0,93952410,3713,3713,3713,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; THP; BudgetBucket16FP; AdditionalBudget10; DirectoryPot29; DirectorySize536870912; BufferSize111661693; AdditionalElements17709283>,gcc,node-27,4096,2097152,0x7fc2bd000000,true,70,134217728,1,134217728,Uniform,8,128,0,93952410,3713,3713,3713,true
LinearProbingPackedSoAHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; THP; NoUnroll>,gcc,node-27,4096,2097152,0x7fd2f3800000,true,70,134217728,1,134217728,Uniform,8,128,8,93952410,8755,8755,8755,true
LinearProbingPackedSoAHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; THP; NoUnroll>,gcc,node-27,4096,2097152,0x7fd2f3800000,true,70,134217728,1,134217728,Uniform,8,128,8,93952410,8587,8587,8587,true
LinearProbingPackedSoAHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; THP; NoUnroll>,gcc,node-27,4096,2097152,0x7fd2f3800000,true,70,134217728,1,134217728,Uniform,8,128,8,93952410,8681,8681,8681,true
FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; LSBMSB>,gcc,node-27,4096,2097152,0x7fd333800000,true,90,134217728,1,134217728,Uniform,8,128,0,120795956,18354,18354,18354,true
FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; LSBMSB>,gcc,node-27,4096,2097152,0x7fd333800000,true,90,134217728,1,134217728,Uniform,8,128,0,120795956,18256,18256,18256,true
FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; LSBMSB>,gcc,node-27,4096,2097152,0x7fd333800000,true,90,134217728,1,134217728,Uniform,8,128,0,120795956,18276,18276,18276,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; uint16_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 16FPPB; LSBMSB; NoFallback>,gcc,node-27,4096,2097152,0x7fc21b800000,true,90,134217728,1,134217728,Uniform,8,128,0,120795956,17998,17998,17998,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; uint16_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 16FPPB; LSBMSB; NoFallback>,gcc,node-27,4096,2097152,0x7fc21b800000,true,90,134217728,1,134217728,Uniform,8,128,0,120795956,18004,18004,18004,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; uint16_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 16FPPB; LSBMSB; NoFallback>,gcc,node-27,4096,2097152,0x7fc21b800000,true,90,134217728,1,134217728,Uniform,8,128,0,120795956,17945,17945,17945,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB; LSBMSB; NoFallback>,gcc,node-27,4096,2097152,0x7fc22b800000,true,90,134217728,1,134217728,Uniform,8,128,0,120795956,18816,18816,18816,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB; LSBMSB; NoFallback>,gcc,node-27,4096,2097152,0x7fc22b800000,true,90,134217728,1,134217728,Uniform,8,128,0,120795956,18795,18795,18795,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB; LSBMSB; NoFallback>,gcc,node-27,4096,2097152,0x7fc22b800000,true,90,134217728,1,134217728,Uniform,8,128,0,120795956,18742,18742,18742,true
UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fc233800000,true,90,134217728,1,134217728,Uniform,8,128,137,120795956,14905,14905,14905,true
UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fc233800000,true,90,134217728,1,134217728,Uniform,8,128,137,120795956,14907,14907,14907,true
UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fc233800000,true,90,134217728,1,134217728,Uniform,8,128,137,120795956,15302,15302,15302,true
StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fc1fb800000,true,90,134217728,1,134217728,Uniform,8,128,144,120795956,31070,31070,31070,true
StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fc1fb800000,true,90,134217728,1,134217728,Uniform,8,128,144,120795956,31128,31128,31128,true
StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fc1fb800000,true,90,134217728,1,134217728,Uniform,8,128,144,120795956,29835,29835,29835,true
UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fc233800000,true,90,134217728,1,134217728,Uniform,8,128,137,120795956,30441,30441,30441,true
UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fc233800000,true,90,134217728,1,134217728,Uniform,8,128,137,120795956,28980,28980,28980,true
UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fc233800000,true,90,134217728,1,134217728,Uniform,8,128,137,120795956,30607,30607,30607,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; THP; BudgetKV; AdditionalBudget10; DirectoryPot28; DirectorySize268435456; BufferSize124524225; AdditionalElements3728269>,gcc,node-27,4096,2097152,0x7fc24ea00000,true,90,134217728,1,134217728,Uniform,8,128,0,120795956,5973,5973,5973,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; THP; BudgetKV; AdditionalBudget10; DirectoryPot28; DirectorySize268435456; BufferSize124524225; AdditionalElements3728269>,gcc,node-27,4096,2097152,0x7fc24ea00000,true,90,134217728,1,134217728,Uniform,8,128,0,120795956,5962,5962,5962,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; THP; BudgetKV; AdditionalBudget10; DirectoryPot28; DirectorySize268435456; BufferSize124524225; AdditionalElements3728269>,gcc,node-27,4096,2097152,0x7fc24ea00000,true,90,134217728,1,134217728,Uniform,8,128,0,120795956,5930,5930,5930,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; THP; BudgetBucket8FP; AdditionalBudget10; DirectoryPot28; DirectorySize268435456; BufferSize125549499; AdditionalElements4753543>,gcc,node-27,4096,2097152,0x7fc245e00000,true,90,134217728,1,134217728,Uniform,8,128,0,120795956,5912,5912,5912,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; THP; BudgetBucket8FP; AdditionalBudget10; DirectoryPot28; DirectorySize268435456; BufferSize125549499; AdditionalElements4753543>,gcc,node-27,4096,2097152,0x7fc245e00000,true,90,134217728,1,134217728,Uniform,8,128,0,120795956,5972,5972,5972,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; THP; BudgetBucket8FP; AdditionalBudget10; DirectoryPot28; DirectorySize268435456; BufferSize125549499; AdditionalElements4753543>,gcc,node-27,4096,2097152,0x7fc245e00000,true,90,134217728,1,134217728,Uniform,8,128,0,120795956,5909,5909,5909,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; THP; BudgetBucket16FP; AdditionalBudget10; DirectoryPot28; DirectorySize268435456; BufferSize126574774; AdditionalElements5778818>,gcc,node-27,4096,2097152,0x7fc23d000000,true,90,134217728,1,134217728,Uniform,8,128,0,120795956,5896,5896,5896,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; THP; BudgetBucket16FP; AdditionalBudget10; DirectoryPot28; DirectorySize268435456; BufferSize126574774; AdditionalElements5778818>,gcc,node-27,4096,2097152,0x7fc23d000000,true,90,134217728,1,134217728,Uniform,8,128,0,120795956,5890,5890,5890,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; THP; BudgetBucket16FP; AdditionalBudget10; DirectoryPot28; DirectorySize268435456; BufferSize126574774; AdditionalElements5778818>,gcc,node-27,4096,2097152,0x7fc23d000000,true,90,134217728,1,134217728,Uniform,8,128,0,120795956,5899,5899,5899,true
LinearProbingPackedSoAHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; THP; NoUnroll>,gcc,node-27,4096,2097152,0x7fd2f3800000,true,90,134217728,1,134217728,Uniform,8,128,8,120795956,17169,17169,17169,true
LinearProbingPackedSoAHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; THP; NoUnroll>,gcc,node-27,4096,2097152,0x7fd2f3800000,true,90,134217728,1,134217728,Uniform,8,128,8,120795956,17134,17134,17134,true
LinearProbingPackedSoAHashTable<MultShift64BBitHasher; uint64_t; DummyTuple128; THP; NoUnroll>,gcc,node-27,4096,2097152,0x7fd2f3800000,true,90,134217728,1,134217728,Uniform,8,128,8,120795956,16896,16896,16896,true
