Hashmap,Compiler,SystemHostname,PageSize,HugePageSize,DataPointer,IsAlignedToHPSize,LoadFactor,Size,ThreadCount,ThreadTableSize,Distribution,KeySize,ValueSize,EntrySize,EntriesProcessed,Runtime,ThreadAvgRuntime,ThreadMaxRuntime,Successful
FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; LSBMSB>,gcc,node-15,4096,2097152,0x7fb07fe00000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,677,676,677,true
FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; LSBMSB>,gcc,node-15,4096,2097152,0x7fb0abe00000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,683,681.5,683,true
FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; LSBMSB>,gcc,node-15,4096,2097152,0x7fb07fe00000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,688,677.5,688,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; uint32_t; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB; LSBMSB; NoFallback>,gcc,node-15,4096,2097152,0x7fafa8600000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,662,659.5,662,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; uint32_t; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB; LSBMSB; NoFallback>,gcc,node-15,4096,2097152,0x7fafa8600000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,665,660,665,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; uint32_t; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB; LSBMSB; NoFallback>,gcc,node-15,4096,2097152,0x7faf58400000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,668,663,668,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 64FPPB; LSBMSB; NoFallback>,gcc,node-15,4096,2097152,0x7faf68400000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,666,663.5,666,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 64FPPB; LSBMSB; NoFallback>,gcc,node-15,4096,2097152,0x7faf68400000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,664,662.5,664,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 64FPPB; LSBMSB; NoFallback>,gcc,node-15,4096,2097152,0x7fafb0600000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,664,663,664,true
UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7fafb4600000,true,25,134217728,2,67108864,Uniform,8,8,17,16777216,334,328,334,true
UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7faf70400000,true,25,134217728,2,67108864,Uniform,8,8,17,16777216,355,340,355,true
UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7fafb4600000,true,25,134217728,2,67108864,Uniform,8,8,17,16777216,348,335.5,348,true
StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7faf98600000,true,25,134217728,2,67108864,Uniform,8,8,24,16777216,445,438.5,445,true
StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7faf98600000,true,25,134217728,2,67108864,Uniform,8,8,24,16777216,413,405.5,413,true
StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7faf98600000,true,25,134217728,2,67108864,Uniform,8,8,24,16777216,424,418.5,424,true
UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7fafb4600000,true,25,134217728,2,67108864,Uniform,8,8,17,16777216,428,413,428,true
UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7fafb4600000,true,25,134217728,2,67108864,Uniform,8,8,17,16777216,407,398,407,true
UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7fafb4600000,true,25,134217728,2,67108864,Uniform,8,8,17,16777216,420,407.5,420,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetKV; AdditionalBudget10; DirectoryPot26; DirectorySize67108864; BufferSize26843545; AdditionalElements10066329>,gcc,node-15,4096,2097152,0x7faf91c00000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,393,390.5,393,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetKV; AdditionalBudget10; DirectoryPot26; DirectorySize67108864; BufferSize26843545; AdditionalElements10066329>,gcc,node-15,4096,2097152,0x7faf6b400000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,400,394.5,400,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetKV; AdditionalBudget10; DirectoryPot26; DirectorySize67108864; BufferSize26843545; AdditionalElements10066329>,gcc,node-15,4096,2097152,0x7faf91c00000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,392,387.5,392,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket8FP; AdditionalBudget10; DirectoryPot26; DirectorySize67108864; BufferSize29919368; AdditionalElements13142152>,gcc,node-15,4096,2097152,0x7faf8d600000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,391,386.5,392,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket8FP; AdditionalBudget10; DirectoryPot26; DirectorySize67108864; BufferSize29919368; AdditionalElements13142152>,gcc,node-15,4096,2097152,0x7faf62600000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,407,402.5,407,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket8FP; AdditionalBudget10; DirectoryPot26; DirectorySize67108864; BufferSize29919368; AdditionalElements13142152>,gcc,node-15,4096,2097152,0x7faf8d600000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,413,402,413,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket16FP; AdditionalBudget10; DirectoryPot26; DirectorySize67108864; BufferSize32995191; AdditionalElements16217975>,gcc,node-15,4096,2097152,0x7faf89000000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,412,405,412,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket16FP; AdditionalBudget10; DirectoryPot26; DirectorySize67108864; BufferSize32995191; AdditionalElements16217975>,gcc,node-15,4096,2097152,0x7faf59a00000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,414,401,414,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket16FP; AdditionalBudget10; DirectoryPot26; DirectorySize67108864; BufferSize32995191; AdditionalElements16217975>,gcc,node-15,4096,2097152,0x7faf89000000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,406,398.5,406,true
LinearProbingPackedSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; NoUnroll>,gcc,node-15,4096,2097152,0x7fafd4600000,true,25,134217728,2,67108864,Uniform,8,8,8,16777216,585,575.5,585,true
LinearProbingPackedSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; NoUnroll>,gcc,node-15,4096,2097152,0x7fafd4600000,true,25,134217728,2,67108864,Uniform,8,8,8,16777216,599,586.5,599,true
LinearProbingPackedSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; NoUnroll>,gcc,node-15,4096,2097152,0x7fafd4600000,true,25,134217728,2,67108864,Uniform,8,8,8,16777216,588,581,588,true
FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; LSBMSB>,gcc,node-15,4096,2097152,0x7fb0abe00000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1380,1375.5,1380,true
FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; LSBMSB>,gcc,node-15,4096,2097152,0x7fb0abe00000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1417,1405.5,1417,true
FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; LSBMSB>,gcc,node-15,4096,2097152,0x7fb0a7c00000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1409,1388,1409,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; uint32_t; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB; LSBMSB; NoFallback>,gcc,node-15,4096,2097152,0x7faf18400000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1316,1312,1316,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; uint32_t; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB; LSBMSB; NoFallback>,gcc,node-15,4096,2097152,0x7faf68600000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1355,1346,1355,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; uint32_t; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB; LSBMSB; NoFallback>,gcc,node-15,4096,2097152,0x7faf68600000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1316,1311.5,1316,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 64FPPB; LSBMSB; NoFallback>,gcc,node-15,4096,2097152,0x7faf70600000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1309,1307.5,1309,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 64FPPB; LSBMSB; NoFallback>,gcc,node-15,4096,2097152,0x7faf28400000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1312,1302.5,1312,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 64FPPB; LSBMSB; NoFallback>,gcc,node-15,4096,2097152,0x7faf28400000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1310,1308.5,1310,true
UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7faf74600000,true,50,134217728,2,67108864,Uniform,8,8,17,33554432,913,878.5,913,true
UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7faf74600000,true,50,134217728,2,67108864,Uniform,8,8,17,33554432,896,880.5,896,true
UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7faf74600000,true,50,134217728,2,67108864,Uniform,8,8,17,33554432,913,881,913,true
StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7faef8400000,true,50,134217728,2,67108864,Uniform,8,8,24,33554432,1138,1106,1138,true
StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7faf58600000,true,50,134217728,2,67108864,Uniform,8,8,24,33554432,1106,1096,1106,true
StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7faf58600000,true,50,134217728,2,67108864,Uniform,8,8,24,33554432,1139,1106.5,1139,true
UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7faf30400000,true,50,134217728,2,67108864,Uniform,8,8,17,33554432,1157,1130.5,1157,true
UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7faf74600000,true,50,134217728,2,67108864,Uniform,8,8,17,33554432,1130,1099.5,1130,true
UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7faf74600000,true,50,134217728,2,67108864,Uniform,8,8,17,33554432,1150,1143.5,1150,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetKV; AdditionalBudget10; DirectoryPot25; DirectorySize33554432; BufferSize38028356; AdditionalElements4473924>,gcc,node-15,4096,2097152,0x7faf82000000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1145,1140,1145,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetKV; AdditionalBudget10; DirectoryPot25; DirectorySize33554432; BufferSize38028356; AdditionalElements4473924>,gcc,node-15,4096,2097152,0x7faf82000000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1218,1185,1218,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetKV; AdditionalBudget10; DirectoryPot25; DirectorySize33554432; BufferSize38028356; AdditionalElements4473924>,gcc,node-15,4096,2097152,0x7faf82000000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1138,1119,1138,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket8FP; AdditionalBudget10; DirectoryPot25; DirectorySize33554432; BufferSize41104179; AdditionalElements7549747>,gcc,node-15,4096,2097152,0x7faf7da00000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1136,1112.5,1136,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket8FP; AdditionalBudget10; DirectoryPot25; DirectorySize33554432; BufferSize41104179; AdditionalElements7549747>,gcc,node-15,4096,2097152,0x7faf7da00000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1204,1165.5,1204,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket8FP; AdditionalBudget10; DirectoryPot25; DirectorySize33554432; BufferSize41104179; AdditionalElements7549747>,gcc,node-15,4096,2097152,0x7faf7da00000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1153,1151.5,1153,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket16FP; AdditionalBudget10; DirectoryPot25; DirectorySize33554432; BufferSize44180002; AdditionalElements10625570>,gcc,node-15,4096,2097152,0x7faf79400000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1170,1148.5,1170,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket16FP; AdditionalBudget10; DirectoryPot25; DirectorySize33554432; BufferSize44180002; AdditionalElements10625570>,gcc,node-15,4096,2097152,0x7faf79400000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1145,1125,1145,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket16FP; AdditionalBudget10; DirectoryPot25; DirectorySize33554432; BufferSize44180002; AdditionalElements10625570>,gcc,node-15,4096,2097152,0x7faf39e00000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1220,1187,1220,true
LinearProbingPackedSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; NoUnroll>,gcc,node-15,4096,2097152,0x7fb08be00000,true,50,134217728,2,67108864,Uniform,8,8,8,33554432,1200,1187,1200,true
LinearProbingPackedSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; NoUnroll>,gcc,node-15,4096,2097152,0x7fb08be00000,true,50,134217728,2,67108864,Uniform,8,8,8,33554432,1197,1193,1197,true
LinearProbingPackedSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; NoUnroll>,gcc,node-15,4096,2097152,0x7faf94600000,true,50,134217728,2,67108864,Uniform,8,8,8,33554432,1195,1177,1195,true
FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; LSBMSB>,gcc,node-15,4096,2097152,0x7fb0a7c00000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,2178,2104.5,2178,true
FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; LSBMSB>,gcc,node-15,4096,2097152,0x7fb0a7c00000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,2177,2125,2177,true
FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; LSBMSB>,gcc,node-15,4096,2097152,0x7fb0a7c00000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,2179,2114.5,2179,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; uint32_t; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB; LSBMSB; NoFallback>,gcc,node-15,4096,2097152,0x7faf08600000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,1869,1864.5,1869,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; uint32_t; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB; LSBMSB; NoFallback>,gcc,node-15,4096,2097152,0x7faeb8400000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,1865,1864.5,1865,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; uint32_t; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB; LSBMSB; NoFallback>,gcc,node-15,4096,2097152,0x7faf08600000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,1876,1869,1876,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 64FPPB; LSBMSB; NoFallback>,gcc,node-15,4096,2097152,0x7faf10600000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,1823,1821.5,1823,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 64FPPB; LSBMSB; NoFallback>,gcc,node-15,4096,2097152,0x7faf10600000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,1842,1835.5,1842,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m512i; TESTZ; AVX512; __mmask64; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 64FPPB; LSBMSB; NoFallback>,gcc,node-15,4096,2097152,0x7faf10600000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,1836,1828,1837,true
UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7faf14600000,true,70,134217728,2,67108864,Uniform,8,8,17,46976205,1746,1741,1746,true
UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7faf14600000,true,70,134217728,2,67108864,Uniform,8,8,17,46976205,1727,1714.5,1727,true
UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7faf14600000,true,70,134217728,2,67108864,Uniform,8,8,17,46976205,1699,1698.5,1699,true
StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7faef8600000,true,70,134217728,2,67108864,Uniform,8,8,24,46976205,2373,2342.5,2373,true
StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7faef8600000,true,70,134217728,2,67108864,Uniform,8,8,24,46976205,2374,2331.5,2374,true
StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7faef8600000,true,70,134217728,2,67108864,Uniform,8,8,24,46976205,2374,2327.5,2374,true
UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7faed0400000,true,70,134217728,2,67108864,Uniform,8,8,17,46976205,2315,2288,2315,true
UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7faf14600000,true,70,134217728,2,67108864,Uniform,8,8,17,46976205,2330,2297,2330,true
UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-15,4096,2097152,0x7faf14600000,true,70,134217728,2,67108864,Uniform,8,8,17,46976205,2325,2318,2325,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetKV; AdditionalBudget10; DirectoryPot22; DirectorySize4194304; BufferSize47815065; AdditionalElements838860>,gcc,node-15,4096,2097152,0x7faecf800000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,10108,9999,10108,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetKV; AdditionalBudget10; DirectoryPot22; DirectorySize4194304; BufferSize47815065; AdditionalElements838860>,gcc,node-15,4096,2097152,0x7faf14000000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,10168,9992.5,10168,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetKV; AdditionalBudget10; DirectoryPot22; DirectorySize4194304; BufferSize47815065; AdditionalElements838860>,gcc,node-15,4096,2097152,0x7faf14000000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,10207,10064.5,10206,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket8FP; AdditionalBudget10; DirectoryPot23; DirectorySize8388608; BufferSize49492787; AdditionalElements2516582>,gcc,node-15,4096,2097152,0x7faf11a00000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,4576,4541,4576,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket8FP; AdditionalBudget10; DirectoryPot23; DirectorySize8388608; BufferSize49492787; AdditionalElements2516582>,gcc,node-15,4096,2097152,0x7faf11a00000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,4577,4523.5,4577,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket8FP; AdditionalBudget10; DirectoryPot23; DirectorySize8388608; BufferSize49492787; AdditionalElements2516582>,gcc,node-15,4096,2097152,0x7faecaa00000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,4688,4634,4688,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket16FP; AdditionalBudget10; DirectoryPot24; DirectorySize16777216; BufferSize49772407; AdditionalElements2796202>,gcc,node-15,4096,2097152,0x7faf11400000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,2630,2605,2629,true
