Hashmap,Compiler,SystemHostname,PageSize,HugePageSize,DataPointer,IsAlignedToHPSize,LoadFactor,Size,ThreadCount,ThreadTableSize,Distribution,KeySize,ValueSize,EntrySize,EntriesProcessed,Runtime,ThreadAvgRuntime,ThreadMaxRuntime,Successful
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; ptr_DummyTuple128; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB; LSBMSB; NoFallback>,gcc,node-27,4096,2097152,0x7fa26a200000,true,90,134217728,1,134217728,Uniform,8,8,0,120795956,8096,8096,8096,true
UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; ptr_DummyTuple128; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fa272200000,true,90,134217728,1,134217728,Uniform,8,8,17,120795956,13507,13507,13507,true
UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; ptr_DummyTuple128; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fa272200000,true,90,134217728,1,134217728,Uniform,8,8,17,120795956,13448,13448,13448,true
UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; ptr_DummyTuple128; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fa272200000,true,90,134217728,1,134217728,Uniform,8,8,17,120795956,13403,13403,13403,true
StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; ptr_DummyTuple128; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fa23a200000,true,90,134217728,1,134217728,Uniform,8,8,24,120795956,20267,20267,20267,true
StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; ptr_DummyTuple128; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fa23a200000,true,90,134217728,1,134217728,Uniform,8,8,24,120795956,20055,20055,20055,true
StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; ptr_DummyTuple128; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fa23a200000,true,90,134217728,1,134217728,Uniform,8,8,24,120795956,20235,20235,20235,true
UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; ptr_DummyTuple128; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fa272200000,true,90,134217728,1,134217728,Uniform,8,8,17,120795956,18098,18098,18098,true
UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; ptr_DummyTuple128; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fa272200000,true,90,134217728,1,134217728,Uniform,8,8,17,120795956,18133,18133,18133,true
UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; ptr_DummyTuple128; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fa272200000,true,90,134217728,1,134217728,Uniform,8,8,17,120795956,18182,18182,18182,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; ptr_DummyTuple128; THP; BudgetKV; AdditionalBudget10; DirectoryPot9223372036854775808; DirectorySize0; BufferSize0; AdditionalElements18446744073588755660>,gcc,node-27,4096,2097152,0x0,true,90,134217728,1,134217728,Uniform,8,8,0,120795956,0,0,0,false
ChainedHashTable<MultShift64BBitHasher; uint64_t; ptr_DummyTuple128; THP; BudgetKV; AdditionalBudget10; DirectoryPot9223372036854775808; DirectorySize0; BufferSize0; AdditionalElements18446744073588755660>,gcc,node-27,4096,2097152,0x0,true,90,134217728,1,134217728,Uniform,8,8,0,120795956,0,0,0,false
ChainedHashTable<MultShift64BBitHasher; uint64_t; ptr_DummyTuple128; THP; BudgetKV; AdditionalBudget10; DirectoryPot9223372036854775808; DirectorySize0; BufferSize0; AdditionalElements18446744073588755660>,gcc,node-27,4096,2097152,0x0,true,90,134217728,1,134217728,Uniform,8,8,0,120795956,0,0,0,false
ChainedHashTable<MultShift64BBitHasher; uint64_t; ptr_DummyTuple128; THP; BudgetBucket8FP; AdditionalBudget10; DirectoryPot9223372036854775808; DirectorySize0; BufferSize0; AdditionalElements18446744073588755660>,gcc,node-27,4096,2097152,0x0,true,90,134217728,1,134217728,Uniform,8,8,0,120795956,0,0,0,false
ChainedHashTable<MultShift64BBitHasher; uint64_t; ptr_DummyTuple128; THP; BudgetBucket8FP; AdditionalBudget10; DirectoryPot9223372036854775808; DirectorySize0; BufferSize0; AdditionalElements18446744073588755660>,gcc,node-27,4096,2097152,0x0,true,90,134217728,1,134217728,Uniform,8,8,0,120795956,0,0,0,false
ChainedHashTable<MultShift64BBitHasher; uint64_t; ptr_DummyTuple128; THP; BudgetBucket8FP; AdditionalBudget10; DirectoryPot9223372036854775808; DirectorySize0; BufferSize0; AdditionalElements18446744073588755660>,gcc,node-27,4096,2097152,0x0,true,90,134217728,1,134217728,Uniform,8,8,0,120795956,0,0,0,false
ChainedHashTable<MultShift64BBitHasher; uint64_t; ptr_DummyTuple128; THP; BudgetBucket16FP; AdditionalBudget10; DirectoryPot9223372036854775808; DirectorySize0; BufferSize0; AdditionalElements18446744073588755660>,gcc,node-27,4096,2097152,0x0,true,90,134217728,1,134217728,Uniform,8,8,0,120795956,0,0,0,false
ChainedHashTable<MultShift64BBitHasher; uint64_t; ptr_DummyTuple128; THP; BudgetBucket16FP; AdditionalBudget10; DirectoryPot9223372036854775808; DirectorySize0; BufferSize0; AdditionalElements18446744073588755660>,gcc,node-27,4096,2097152,0x0,true,90,134217728,1,134217728,Uniform,8,8,0,120795956,0,0,0,false
ChainedHashTable<MultShift64BBitHasher; uint64_t; ptr_DummyTuple128; THP; BudgetBucket16FP; AdditionalBudget10; DirectoryPot9223372036854775808; DirectorySize0; BufferSize0; AdditionalElements18446744073588755660>,gcc,node-27,4096,2097152,0x0,true,90,134217728,1,134217728,Uniform,8,8,0,120795956,0,0,0,false
LinearProbingPackedSoAHashTable<MultShift64BBitHasher; uint64_t; ptr_DummyTuple128; THP; NoUnroll>,gcc,node-27,4096,2097152,0x7fa3b2200000,true,90,134217728,1,134217728,Uniform,8,8,8,120795956,11751,11751,11751,true
LinearProbingPackedSoAHashTable<MultShift64BBitHasher; uint64_t; ptr_DummyTuple128; THP; NoUnroll>,gcc,node-27,4096,2097152,0x7fa3b2200000,true,90,134217728,1,134217728,Uniform,8,8,8,120795956,11683,11683,11683,true
LinearProbingPackedSoAHashTable<MultShift64BBitHasher; uint64_t; ptr_DummyTuple128; THP; NoUnroll>,gcc,node-27,4096,2097152,0x7fa3b2200000,true,90,134217728,1,134217728,Uniform,8,8,8,120795956,11716,11716,11716,true
