Hashmap,Compiler,SystemHostname,PageSize,HugePageSize,DataPointer,IsAlignedToHPSize,LoadFactor,Size,ThreadCount,ThreadTableSize,Distribution,KeySize,ValueSize,EntrySize,EntriesProcessed,Runtime,ThreadAvgRuntime,ThreadMaxRuntime,Successful
FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; LSBMSB>,gcc,node-27,4096,2097152,0x7ff07fe00000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,1060,1041,1060,true
FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; LSBMSB>,gcc,node-27,4096,2097152,0x7ff0abe00000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,1077,1055,1077,true
FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; LSBMSB>,gcc,node-27,4096,2097152,0x7ff07fe00000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,1236,1217.5,1236,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 16FPPB; LSBMSB; NoFallback>,gcc,node-27,4096,2097152,0x7fefa6800000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,638,637,637,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 16FPPB; LSBMSB; NoFallback>,gcc,node-27,4096,2097152,0x7fefa6800000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,658,655,658,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 16FPPB; LSBMSB; NoFallback>,gcc,node-27,4096,2097152,0x7fefa6800000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,652,648.5,652,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB; LSBMSB; NoFallback>,gcc,node-27,4096,2097152,0x7fefae800000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,966,964,966,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB; LSBMSB; NoFallback>,gcc,node-27,4096,2097152,0x7fefae800000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,960,959.5,960,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB; LSBMSB; NoFallback>,gcc,node-27,4096,2097152,0x7fefae800000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,780,776.5,780,true
UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fefb2800000,true,25,134217728,2,67108864,Uniform,8,8,17,16777216,565,563.5,564,true
UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fefb2800000,true,25,134217728,2,67108864,Uniform,8,8,17,16777216,565,564,565,true
UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fefb2800000,true,25,134217728,2,67108864,Uniform,8,8,17,16777216,565,564,565,true
StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fef96800000,true,25,134217728,2,67108864,Uniform,8,8,24,16777216,894,891,894,true
StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fef96800000,true,25,134217728,2,67108864,Uniform,8,8,24,16777216,856,850.5,856,true
StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fef96800000,true,25,134217728,2,67108864,Uniform,8,8,24,16777216,894,891,894,true
UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fefb2800000,true,25,134217728,2,67108864,Uniform,8,8,17,16777216,548,547.5,548,true
UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fefb2800000,true,25,134217728,2,67108864,Uniform,8,8,17,16777216,552,552,552,true
UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fefb2800000,true,25,134217728,2,67108864,Uniform,8,8,17,16777216,553,551,553,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetKV; AdditionalBudget10; DirectoryPot26; DirectorySize67108864; BufferSize26843545; AdditionalElements10066329>,gcc,node-27,4096,2097152,0x7fef69600000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,666,662.5,666,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetKV; AdditionalBudget10; DirectoryPot26; DirectorySize67108864; BufferSize26843545; AdditionalElements10066329>,gcc,node-27,4096,2097152,0x7fef8fe00000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,552,552,552,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetKV; AdditionalBudget10; DirectoryPot26; DirectorySize67108864; BufferSize26843545; AdditionalElements10066329>,gcc,node-27,4096,2097152,0x7fef8fe00000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,546,546,546,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket8FP; AdditionalBudget10; DirectoryPot26; DirectorySize67108864; BufferSize29919368; AdditionalElements13142152>,gcc,node-27,4096,2097152,0x7fef60a00000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,650,647,650,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket8FP; AdditionalBudget10; DirectoryPot26; DirectorySize67108864; BufferSize29919368; AdditionalElements13142152>,gcc,node-27,4096,2097152,0x7fef60a00000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,556,555.5,556,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket8FP; AdditionalBudget10; DirectoryPot26; DirectorySize67108864; BufferSize29919368; AdditionalElements13142152>,gcc,node-27,4096,2097152,0x7fef60a00000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,667,663.5,667,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket16FP; AdditionalBudget10; DirectoryPot26; DirectorySize67108864; BufferSize32995191; AdditionalElements16217975>,gcc,node-27,4096,2097152,0x7fef87200000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,666,663,666,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket16FP; AdditionalBudget10; DirectoryPot26; DirectorySize67108864; BufferSize32995191; AdditionalElements16217975>,gcc,node-27,4096,2097152,0x7fef87200000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,556,554.5,556,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket16FP; AdditionalBudget10; DirectoryPot26; DirectorySize67108864; BufferSize32995191; AdditionalElements16217975>,gcc,node-27,4096,2097152,0x7fef57c00000,true,25,134217728,2,67108864,Uniform,8,8,0,16777216,546,538.5,546,true
LinearProbingPackedSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; NoUnroll>,gcc,node-27,4096,2097152,0x7fefd2800000,true,25,134217728,2,67108864,Uniform,8,8,8,16777216,482,479.5,482,true
LinearProbingPackedSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; NoUnroll>,gcc,node-27,4096,2097152,0x7fefd2800000,true,25,134217728,2,67108864,Uniform,8,8,8,16777216,491,489,491,true
LinearProbingPackedSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; NoUnroll>,gcc,node-27,4096,2097152,0x7fefd2800000,true,25,134217728,2,67108864,Uniform,8,8,8,16777216,495,488,495,true
FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; LSBMSB>,gcc,node-27,4096,2097152,0x7ff0abe00000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,2068,2009,2068,true
FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; LSBMSB>,gcc,node-27,4096,2097152,0x7ff0abe00000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1967,1957,1967,true
FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; LSBMSB>,gcc,node-27,4096,2097152,0x7ff0abe00000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1933,1921,1933,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 16FPPB; LSBMSB; NoFallback>,gcc,node-27,4096,2097152,0x7fef66800000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1188,1177,1188,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 16FPPB; LSBMSB; NoFallback>,gcc,node-27,4096,2097152,0x7fef66800000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1191,1189.5,1191,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 16FPPB; LSBMSB; NoFallback>,gcc,node-27,4096,2097152,0x7fef66800000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1245,1240.5,1245,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB; LSBMSB; NoFallback>,gcc,node-27,4096,2097152,0x7fef6e800000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1882,1876.5,1882,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB; LSBMSB; NoFallback>,gcc,node-27,4096,2097152,0x7fef6e800000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1528,1527.5,1528,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB; LSBMSB; NoFallback>,gcc,node-27,4096,2097152,0x7fef6e800000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1533,1523,1533,true
UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fef72800000,true,50,134217728,2,67108864,Uniform,8,8,17,33554432,1428,1416,1428,true
UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fef72800000,true,50,134217728,2,67108864,Uniform,8,8,17,33554432,1186,1127,1186,true
UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fef72800000,true,50,134217728,2,67108864,Uniform,8,8,17,33554432,1183,1181.5,1183,true
StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fef56800000,true,50,134217728,2,67108864,Uniform,8,8,24,33554432,2089,2086,2089,true
StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fef56800000,true,50,134217728,2,67108864,Uniform,8,8,24,33554432,1655,1642.5,1654,true
StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fef56800000,true,50,134217728,2,67108864,Uniform,8,8,24,33554432,2161,2157.5,2161,true
UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fef72800000,true,50,134217728,2,67108864,Uniform,8,8,17,33554432,1850,1848,1850,true
UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fef72800000,true,50,134217728,2,67108864,Uniform,8,8,17,33554432,1737,1736.5,1737,true
UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fef72800000,true,50,134217728,2,67108864,Uniform,8,8,17,33554432,1491,1476.5,1491,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetKV; AdditionalBudget10; DirectoryPot25; DirectorySize33554432; BufferSize38028356; AdditionalElements4473924>,gcc,node-27,4096,2097152,0x7fef80200000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1829,1828,1829,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetKV; AdditionalBudget10; DirectoryPot25; DirectorySize33554432; BufferSize38028356; AdditionalElements4473924>,gcc,node-27,4096,2097152,0x7fef49a00000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1743,1741,1743,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetKV; AdditionalBudget10; DirectoryPot25; DirectorySize33554432; BufferSize38028356; AdditionalElements4473924>,gcc,node-27,4096,2097152,0x7fef80200000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1727,1699,1727,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket8FP; AdditionalBudget10; DirectoryPot25; DirectorySize33554432; BufferSize41104179; AdditionalElements7549747>,gcc,node-27,4096,2097152,0x7fef7bc00000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,2033,2031,2033,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket8FP; AdditionalBudget10; DirectoryPot25; DirectorySize33554432; BufferSize41104179; AdditionalElements7549747>,gcc,node-27,4096,2097152,0x7fef7bc00000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1775,1761,1775,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket8FP; AdditionalBudget10; DirectoryPot25; DirectorySize33554432; BufferSize41104179; AdditionalElements7549747>,gcc,node-27,4096,2097152,0x7fef7bc00000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1775,1774,1775,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket16FP; AdditionalBudget10; DirectoryPot25; DirectorySize33554432; BufferSize44180002; AdditionalElements10625570>,gcc,node-27,4096,2097152,0x7fef77600000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,1760,1727.5,1760,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket16FP; AdditionalBudget10; DirectoryPot25; DirectorySize33554432; BufferSize44180002; AdditionalElements10625570>,gcc,node-27,4096,2097152,0x7fef77600000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,2045,2044,2045,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket16FP; AdditionalBudget10; DirectoryPot25; DirectorySize33554432; BufferSize44180002; AdditionalElements10625570>,gcc,node-27,4096,2097152,0x7fef77600000,true,50,134217728,2,67108864,Uniform,8,8,0,33554432,2037,2031.5,2037,true
LinearProbingPackedSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; NoUnroll>,gcc,node-27,4096,2097152,0x7ff08be00000,true,50,134217728,2,67108864,Uniform,8,8,8,33554432,1226,1211.5,1226,true
LinearProbingPackedSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; NoUnroll>,gcc,node-27,4096,2097152,0x7ff08be00000,true,50,134217728,2,67108864,Uniform,8,8,8,33554432,1365,1362.5,1365,true
LinearProbingPackedSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; NoUnroll>,gcc,node-27,4096,2097152,0x7ff08be00000,true,50,134217728,2,67108864,Uniform,8,8,8,33554432,1383,1380,1383,true
FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; LSBMSB>,gcc,node-27,4096,2097152,0x7ff0a7c00000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,2657,2656.5,2657,true
FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; LSBMSB>,gcc,node-27,4096,2097152,0x7ff0abe00000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,3248,3235,3247,true
FingerprintingSIMDSoAHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; LSBMSB>,gcc,node-27,4096,2097152,0x7ff0a7c00000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,3210,3207.5,3210,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 16FPPB; LSBMSB; NoFallback>,gcc,node-27,4096,2097152,0x7fef06800000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,1699,1696.5,1699,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 16FPPB; LSBMSB; NoFallback>,gcc,node-27,4096,2097152,0x7fef06800000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,1767,1765,1767,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint16_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 16FPPB; LSBMSB; NoFallback>,gcc,node-27,4096,2097152,0x7fef06800000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,1702,1700.5,1702,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB; LSBMSB; NoFallback>,gcc,node-27,4096,2097152,0x7fef0e800000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,2671,2665,2671,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB; LSBMSB; NoFallback>,gcc,node-27,4096,2097152,0x7fef0e800000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,2665,2664,2665,true
BucketingSIMDHashTable<MultShift64BBitHasher; uint64_t; uint64_t; uint8_t; NoPref; THP; NoUnroll; __m256i; TESTZ; NoAVX512; __m256i; NoSVE; SSE2NEON; NoSVEBroadcast; LikelyHints; KeyValueAoSStoringBucket; 32FPPB; LSBMSB; NoFallback>,gcc,node-27,4096,2097152,0x7fef0e800000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,2670,2663.5,2670,true
UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fef12800000,true,70,134217728,2,67108864,Uniform,8,8,17,46976205,2522,2509.5,2522,true
UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fef12800000,true,70,134217728,2,67108864,Uniform,8,8,17,46976205,3125,3125,3125,true
UnalignedLinearProbingAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fef12800000,true,70,134217728,2,67108864,Uniform,8,8,17,46976205,3126,3123,3126,true
StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7feef6800000,true,70,134217728,2,67108864,Uniform,8,8,24,46976205,4404,4386.5,4404,true
StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7feef6800000,true,70,134217728,2,67108864,Uniform,8,8,24,46976205,4331,4323.5,4331,true
StoringRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7feef6800000,true,70,134217728,2,67108864,Uniform,8,8,24,46976205,4381,4380,4381,true
UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fef12800000,true,70,134217728,2,67108864,Uniform,8,8,17,46976205,3810,3806.5,3810,true
UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fef12800000,true,70,134217728,2,67108864,Uniform,8,8,17,46976205,3553,3552,3553,true
UnalignedRecalculatingRobinHoodAoSHashTable<MultShift64BBitHasher; uint64_t; uint64_t; NoPref; THP; NoUnroll; NoAddPrf>,gcc,node-27,4096,2097152,0x7fef12800000,true,70,134217728,2,67108864,Uniform,8,8,17,46976205,3806,3802.5,3806,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetKV; AdditionalBudget10; DirectoryPot22; DirectorySize4194304; BufferSize47815065; AdditionalElements838860>,gcc,node-27,4096,2097152,0x7fef12200000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,25379,25335.5,25379,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetKV; AdditionalBudget10; DirectoryPot22; DirectorySize4194304; BufferSize47815065; AdditionalElements838860>,gcc,node-27,4096,2097152,0x7fef12200000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,25409,25347,25409,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetKV; AdditionalBudget10; DirectoryPot22; DirectorySize4194304; BufferSize47815065; AdditionalElements838860>,gcc,node-27,4096,2097152,0x7fef12200000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,25388,25303,25388,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket8FP; AdditionalBudget10; DirectoryPot23; DirectorySize8388608; BufferSize49492787; AdditionalElements2516582>,gcc,node-27,4096,2097152,0x7fef0fc00000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,10498,10496.5,10498,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket8FP; AdditionalBudget10; DirectoryPot23; DirectorySize8388608; BufferSize49492787; AdditionalElements2516582>,gcc,node-27,4096,2097152,0x7fef0fc00000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,10541,10531,10541,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket8FP; AdditionalBudget10; DirectoryPot23; DirectorySize8388608; BufferSize49492787; AdditionalElements2516582>,gcc,node-27,4096,2097152,0x7fef0fc00000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,10593,10573.5,10593,true
ChainedHashTable<MultShift64BBitHasher; uint64_t; uint64_t; THP; BudgetBucket16FP; AdditionalBudget10; DirectoryPot24; DirectorySize16777216; BufferSize49772407; AdditionalElements2796202>,gcc,node-27,4096,2097152,0x7fef0f600000,true,70,134217728,2,67108864,Uniform,8,8,0,46976205,5544,5531.5,5544,true
